name,latitude,longitude,iata_code,mac_iata_code,country_code,continent_code,currency_code,timezone,score
Spring Point Airport,22.4417991638,-73.9709014893,AXP,,BS,,BSD,America/Nassau,0.15899999439716339
Colonel Hill Airport,22.7455997467,-74.1824035645,CRI,,BS,,BSD,America/Nassau,0.22400000691413879
Treasure Cay Airport,26.745300293,-77.3912963867,TCB,,BS,,BSD,America/Nassau,0.73600000143051147
Deadman's Cay Airport,23.1790008545,-75.0935974121,LGI,,BS,,BSD,America/Nassau,0.5
Mayaguana Airport,22.3794994354,-73.0134963989,MYG,,BS,,BSD,America/Nassau,0.035999998450279236
Francistown Airport,-21.1595993041992,27.4745006561279,FRW,,BW,AF,BWP,Africa/Gaborone,0.32899999618530273
Maun Airport,-19.9726009368896,23.4311008453369,MUB,,BW,AF,BWP,Africa/Gaborone,0.49599999189376831
Kasane Airport,-17.8328990936279,25.1623992919922,BBK,,BW,AF,BWP,Africa/Gaborone,0.40400001406669617
Sir Seretse Khama International Airport,-24.5552005767822,25.9181995391846,GBE,,BW,AF,BWP,Africa/Gaborone,0.6679999828338623
Minsk International Airport,53.8824996948242,28.0307006835938,MSQ,MSQ,BY,EU,BYR,Europe/Minsk,0.82099997997283936
Philip S. W. Goldson International Airport,17.5391006469727,-88.3081970214844,BZE,BZE,BZ,,BZD,America/Belize,0.91200000047683716
Belize City Municipal Airport,17.5163898468018,-88.1944427490234,TZA,BZE,BZ,,BZD,America/Belize,0.60500001907348633
San Pedro Airport,17.9139003753662,-87.9710998535156,SPR,,BZ,,BZD,America/Belize,0.60199999809265137
Dangriga Airport,16.9825096130371,-88.2309875488281,DGA,,BZ,,BZD,America/Belize,0.47999998927116394
Placencia Airport,16.5369567871094,-88.3615112304688,PLJ,,BZ,,BZD,America/Belize,0.5130000114440918
Punta Gorda Airport,16.102399826,-88.8082962036,PND,,BZ,,BZD,America/Belize,0.48800000548362732
Corozal Municipal Airport,18.3822002410889,-88.4119033813477,CZH,,BZ,,BZD,America/Belize,0.25099998712539673
Caye Caulker Airport,17.7346992492676,-88.0325012207031,CUK,,BZ,,BZD,America/Belize,0.42699998617172241
Saskatoon John G. Diefenbaker International Airport,52.1707992553711,-106.699996948242,YXE,,CA,NA,CAD,America/Regina,0.85500001907348633
Regina International Airport,50.4319000244141,-104.666000366211,YQR,,CA,NA,CAD,America/Regina,0.84899997711181641
Wabush Airport,52.9219017028809,-66.8644027709961,YWK,,CA,NA,CAD,America/Halifax,0.52499997615814209
Greater Moncton International Airport,46.1122016906738,-64.678596496582,YQM,YQM,CA,NA,CAD,America/Halifax,0.79500001668930054
Bathurst Airport,47.629699707,-65.738899231,ZBF,,CA,NA,CAD,America/Halifax,0.57899999618530273
Sydney / J.A. Douglas McCurdy Airport,46.1613998413,-60.0477981567,YQY,,CA,NA,CAD,America/Halifax,0.73299998044967651
Halifax / Stanfield International Airport,44.8807983398,-63.5085983276,YHZ,YHZ,CA,NA,CAD,America/Halifax,0.89200001955032349
Fredericton Airport,45.8689002990723,-66.5372009277344,YFC,,CA,NA,CAD,America/Halifax,0.74599999189376831
Goose Bay Airport,53.3191986083984,-60.4258003234863,YYR,,CA,NA,CAD,America/Halifax,0.52300000190734863
Makkovik Airport,55.0769004821777,-59.1864013671875,YMN,,CA,NA,CAD,America/Halifax,0.065999999642372131
Saint John Airport,45.3161010742188,-65.8902969360352,YSJ,,CA,NA,CAD,America/Halifax,0.73299998044967651
Charlottetown Airport,46.2900009155273,-63.1211013793945,YYG,,CA,NA,CAD,America/Halifax,0.7839999794960022
Windsor Airport,42.2756004333496,-82.9555969238281,YQG,YQG,CA,NA,CAD,America/Toronto,0.765999972820282
Thunder Bay Airport,48.371898651123,-89.3238983154297,YQT,,CA,NA,CAD,America/Toronto,0.75700002908706665
Eastmain River Airport,52.2263984680176,-78.5224990844727,ZEM,,CA,NA,CAD,America/Toronto,0.065999999642372131
Clyde River Airport,70.4860992432,-68.5167007446,YCY,,CA,NA,CAD,America/Toronto,0.028000000864267349
Fort Albany Airport,52.2014007568359,-81.6968994140625,YFA,,CA,NA,CAD,America/Toronto,0.125
Sudbury Airport,46.625,-80.7988967895508,YSB,YSB,CA,NA,CAD,America/Toronto,0.699999988079071
Ivujivik Airport,62.4173011779785,-77.9253005981445,YIK,,CA,NA,CAD,America/Toronto,0.045000001788139343
Pond Inlet Airport,72.6832962036,-77.9666976929,YIO,,CA,NA,CAD,America/Toronto,0.065999999642372131
Pangnirtung Airport,66.1449966431,-65.7136001587,YXP,,CA,NA,CAD,America/Toronto,0.11599999666213989
London Airport,43.0355987549,-81.1539001465,YXU,YXU,CA,NA,CAD,America/Toronto,0.79799997806549072
Iqaluit Airport,63.756401062,-68.5558013916,YFB,,CA,NA,CAD,America/Toronto,0.43500000238418579
Kingston Norman Rogers Airport,44.2252998352051,-76.5969009399414,YGK,YGK,CA,NA,CAD,America/Toronto,0.652999997138977
La Grande Rivière Airport,53.625301361084,-77.7042007446289,YGL,,CA,NA,CAD,America/Toronto,0.065999999642372131
Gaspé (Michel-Pouliot) Airport,48.7752990723,-64.4785995483,YGP,YGP,CA,NA,CAD,America/Toronto,0.46000000834465027
Sault Ste Marie Airport,46.4850006103516,-84.5093994140625,YAM,,CA,NA,CAD,America/Toronto,0.65200001001358032
Attawapiskat Airport,52.9275016784668,-82.4319000244141,YAT,,CA,NA,CAD,America/Toronto,0.11599999666213989
Baie Comeau Airport,49.1324996948242,-68.2043991088867,YBC,,CA,NA,CAD,America/Toronto,0.3449999988079071
CFB Bagotville,48.3306007385254,-70.9963989257812,YBG,,CA,NA,CAD,America/Toronto,0.5220000147819519
Kapuskasing Airport,49.4138984680176,-82.4674987792969,YYU,,CA,NA,CAD,America/Toronto,0.35699999332427979
Mont Joli Airport,48.6086006164551,-68.2080993652344,YYY,,CA,NA,CAD,America/Toronto,0.40900000929832458
Lester B. Pearson International Airport,43.6772003174,-79.6305999756,YYZ,YTO,CA,NA,CAD,America/Toronto,0.97600001096725464
Akulivik Airport,60.8185997009277,-78.1485977172852,AKV,,CA,NA,CAD,America/Toronto,0.019999999552965164
Moosonee Airport,51.2910995483398,-80.6078033447266,YMO,,CA,NA,CAD,America/Toronto,0.24400000274181366
Chapais Airport,49.771900177002,-74.5280990600586,YMT,,CA,NA,CAD,America/Toronto,0.19799999892711639
Natashquan Airport,50.189998626709,-61.7891998291016,YNA,,CA,NA,CAD,America/Toronto,0.0560000017285347
Wemindji Airport,53.0106010437012,-78.8311004638672,YNC,,CA,NA,CAD,America/Toronto,0.065999999642372131
Ottawa / Gatineau Airport,45.5217018127,-75.5635986328,YND,YOW,CA,NA,CAD,America/Toronto,0.38400000333786011
Nemiscau Airport,51.6911010742188,-76.1355972290039,YNS,,CA,NA,CAD,America/Toronto,0.035999998450279236
Cape Dorset Airport,64.2300033569,-76.5267028809,YTE,,CA,NA,CAD,America/Toronto,0.0729999989271164
La Macaza / Mont-Tremblant International Inc Airport,46.4094009399,-74.7799987793,YTM,,CA,NA,CAD,America/Toronto,0.45600000023841858
Timmins/Victor M. Power,48.5696983337,-81.376701355,YTS,,CA,NA,CAD,America/Toronto,0.640999972820282
Billy Bishop Toronto City Centre Airport,43.6274986267,-79.3962020874,YTZ,YTO,CA,NA,CAD,America/Toronto,0.91699999570846558
Pierre Elliott Trudeau International Airport,45.4706001282,-73.7407989502,YUL,YMQ,CA,NA,CAD,America/Toronto,0.94800001382827759
Salluit Airport,62.1794013977051,-75.6671981811523,YZG,,CA,NA,CAD,America/Toronto,0.019999999552965164
Chris Hadfield Airport,42.9994010925293,-82.3088989257812,YZR,YZR,CA,NA,CAD,America/Toronto,0.52999997138977051
Sept-Îles Airport,50.2233009338379,-66.2656021118164,YZV,,CA,NA,CAD,America/Toronto,0.47600001096725464
Îles-de-la-Madeleine Airport,47.4247016906738,-61.7780990600586,YGR,,CA,NA,CAD,America/Toronto,0.44900000095367432
Igloolik Airport,69.3647003174,-81.8161010742,YGT,,CA,NA,CAD,America/Toronto,0.079000003635883331
Kuujjuarapik Airport,55.2818984985352,-77.7652969360352,YGW,,CA,NA,CAD,America/Toronto,0.125
John C. Munro Hamilton International Airport,43.1735992432,-79.9349975586,YHM,YTO,CA,NA,CAD,America/Toronto,0.81199997663497925
Montréal / Saint-Hubert Airport,45.5175018311,-73.4169006348,YHU,YMQ,CA,NA,CAD,America/Toronto,0.29199999570846558
Ottawa Macdonald-Cartier International Airport,45.3224983215,-75.6691970825,YOW,YOW,CA,NA,CAD,America/Toronto,0.9089999794960022
Inukjuak Airport,58.4719009399414,-78.0768966674805,YPH,,CA,NA,CAD,America/Toronto,0.0560000017285347
Puvirnituq Airport,60.0505981445312,-77.2869033813477,YPX,,CA,NA,CAD,America/Toronto,0.045000001788139343
Quebec Jean Lesage International Airport,46.7910995483,-71.3933029175,YQB,YQB,CA,NA,CAD,America/Toronto,0.859000027179718
Quaqtaq Airport,61.0463981628418,-69.6177978515625,YQC,,CA,NA,CAD,America/Toronto,0.035999998450279236
North Bay Airport,46.3636016845703,-79.4227981567383,YYB,,CA,NA,CAD,America/Toronto,0.60600000619888306
Waterloo Airport,43.4608001709,-80.3786010742,YKF,,CA,NA,CAD,America/Toronto,0.74199998378753662
Schefferville Airport,54.8053016662598,-66.8052978515625,YKL,,CA,NA,CAD,America/Toronto,0.0729999989271164
Waskaganish Airport,51.4733009338379,-78.75830078125,YKQ,,CA,NA,CAD,America/Toronto,0.10899999737739563
Chisasibi Airport,53.8055992126465,-78.9169006347656,YKU,,CA,NA,CAD,America/Toronto,0.096000000834465027
Hall Beach Airport,68.7761001587,-81.243598938,YUX,,CA,NA,CAD,America/Toronto,0.019999999552965164
Rouyn Noranda Airport,48.2061004638672,-78.8356018066406,YUY,,CA,NA,CAD,America/Toronto,0.48600000143051147
Bonaventure Airport,48.0710983276367,-65.4602966308594,YVB,,CA,NA,CAD,America/Toronto,0.028000000864267349
Qikiqtarjuaq Airport,67.5457992554,-64.0314025879,YVM,,CA,NA,CAD,America/Toronto,0.019999999552965164
Val-d'Or Airport,48.0532989502,-77.7827987671,YVO,,CA,NA,CAD,America/Toronto,0.47499999403953552
Kuujjuaq Airport,58.0960998535156,-68.4269027709961,YVP,,CA,NA,CAD,America/Toronto,0.17700000107288361
Norman Wells Airport,65.2816009521484,-126.797996520996,YVQ,,CA,NA,CAD,America/Edmonton,0.20499999821186066
Déline Airport,65.2110977172852,-123.435997009277,YWJ,,CA,NA,CAD,America/Edmonton,0.019999999552965164
Cranbrook Airport,49.6108016967773,-115.781997680664,YXC,,CA,NA,CAD,America/Edmonton,0.61799997091293335
Red Deer Regional Airport,52.182201385498,-113.893997192383,YQF,,CA,NA,CAD,America/Edmonton,0.33500000834465027
Lethbridge County Airport,49.6302986145,-112.800003052,YQL,,CA,NA,CAD,America/Edmonton,0.58300000429153442
Edmonton International Airport,53.3097000122,-113.580001831,YEG,YEA,CA,NA,CAD,America/Edmonton,0.92100000381469727
Inuvik Mike Zubko Airport,68.30419921875,-133.483001708984,YEV,,CA,NA,CAD,America/Edmonton,0.27300000190734863
Grande Prairie Airport,55.1796989441,-118.885002136,YQU,,CA,NA,CAD,America/Edmonton,0.734000027179718
Medicine Hat Airport,50.0189018249512,-110.721000671387,YXH,,CA,NA,CAD,America/Edmonton,0.5350000262260437
Fort Simpson Airport,61.7602005004883,-121.236999511719,YFS,,CA,NA,CAD,America/Edmonton,0.086999997496604919
Kugaaruk Airport,68.5344009399,-89.8080978394,YBB,YUF,CA,NA,CAD,America/Edmonton,0.019999999552965164
Yellowknife Airport,62.4627990722656,-114.440002441406,YZF,,CA,NA,CAD,America/Edmonton,0.68500000238418579
Fort McMurray Airport,56.653301239,-111.222000122,YMM,,CA,NA,CAD,America/Edmonton,0.76099997758865356
High Level Airport,58.6213989257812,-117.165000915527,YOJ,,CA,NA,CAD,America/Edmonton,0.38400000333786011
Rainbow Lake Airport,58.4914016723633,-119.407997131348,YOP,,CA,NA,CAD,America/Edmonton,0.18600000441074371
Fort Smith Airport,60.0203018188477,-111.96199798584,YSM,,CA,NA,CAD,America/Edmonton,0.086999997496604919
Hay River / Merlyn Carter Airport,60.8396987915,-115.782997131,YHY,,CA,NA,CAD,America/Edmonton,0.21500000357627869
Calgary International Airport,51.113899230957,-114.019996643066,YYC,,CA,NA,CAD,America/Edmonton,0.94300001859664917
Taloyoak Airport,69.5466995239,-93.5766983032,YYH,,CA,NA,CAD,America/Edmonton,0.019999999552965164
Cambridge Bay Airport,69.1081008911,-105.138000488,YCB,,CA,NA,CAD,America/Edmonton,0.12099999934434891
Kugluktuk Airport,67.8167037964,-115.143997192,YCO,,CA,NA,CAD,America/Edmonton,0.035999998450279236
Lloydminster Airport,53.3092002868652,-110.072998046875,YLL,,CA,NA,CAD,America/Edmonton,0.38499999046325684
Deer Lake Airport,49.2108001708984,-57.3913993835449,YDF,,CA,NA,CAD,America/St_Johns,0.73199999332427979
Gander International Airport,48.9369010925293,-54.5680999755859,YQX,,CA,NA,CAD,America/St_Johns,0.656000018119812
Stephenville Airport,48.5442008972168,-58.5499992370605,YJT,,CA,NA,CAD,America/St_Johns,0.18600000441074371
St. Anthony Airport,51.3918991089,-56.0830993652,YAY,,CA,NA,CAD,America/St_Johns,0.23800000548362732
St. John's International Airport,47.618598938,-52.7518997192,YYT,,CA,NA,CAD,America/St_Johns,0.82200002670288086
Winnipeg / James Armstrong Richardson International Airport,49.9099998474,-97.2398986816,YWG,YWG,CA,NA,CAD,America/Winnipeg,0.8880000114440918
Kenora Airport,49.7882995605469,-94.3630981445312,YQK,,CA,NA,CAD,America/Winnipeg,0.32699999213218689
Arviat Airport,61.0942001343,-94.0708007812,YEK,,CA,NA,CAD,America/Winnipeg,0.0729999989271164
Resolute Bay Airport,74.7169036865,-94.9693984985,YRB,,CA,NA,CAD,America/Winnipeg,0.035999998450279236
Red Lake Airport,51.0668983459473,-93.793098449707,YRL,,CA,NA,CAD,America/Winnipeg,0.39399999380111694
Rankin Inlet Airport,62.8114013672,-92.1157989502,YRT,,CA,NA,CAD,America/Winnipeg,0.24699999392032623
Sioux Lookout Airport,50.113899230957,-91.9052963256836,YXL,,CA,NA,CAD,America/Winnipeg,0.33300000429153442
Flin Flon Airport,54.6781005859375,-101.681999206543,YFO,,CA,NA,CAD,America/Winnipeg,0.375
Baker Lake Airport,64.2988967896,-96.077796936,YBK,,CA,NA,CAD,America/Winnipeg,0.065999999642372131
Churchill Airport,58.739200592041,-94.0650024414062,YYQ,YYQ,CA,NA,CAD,America/Winnipeg,0.27099999785423279
Thompson Airport,55.8011016845703,-97.8641967773438,YTH,,CA,NA,CAD,America/Winnipeg,0.27900001406669617
Gillam Airport,56.3574981689453,-94.7106018066406,YGX,,CA,NA,CAD,America/Winnipeg,0.086999997496604919
Dryden Regional Airport,49.8316993713379,-92.7442016601562,YHD,,CA,NA,CAD,America/Winnipeg,0.35199999809265137
The Pas Airport,53.9714012145996,-101.091003417969,YQD,YQD,CA,NA,CAD,America/Winnipeg,0.30799999833106995
Brandon Municipal Airport,49.9099998474121,-99.9518966674805,YBR,,CA,NA,CAD,America/Winnipeg,0.4309999942779541
Fort Frances Municipal Airport,48.6542015075684,-93.439697265625,YAG,,CA,NA,CAD,America/Winnipeg,0.26600000262260437
Vancouver International Airport,49.193901062,-123.183998108,YVR,YVR,CA,NA,CAD,America/Vancouver,0.95999997854232788
Williams Lake Airport,52.1831016540527,-122.054000854492,YWL,,CA,NA,CAD,America/Vancouver,0.48600000143051147
Comox Airport,49.7108001708984,-124.887001037598,YQQ,,CA,NA,CAD,America/Vancouver,0.66699999570846558
Masset Airport,54.0275001525879,-132.125,ZMT,,CA,NA,CAD,America/Vancouver,0.096000000834465027
Campbell Island Airport,52.1397018433,-128.063995361,ZEL,,CA,NA,CAD,America/Vancouver,0.065999999642372131
Quesnel Airport,53.0261001586914,-122.51000213623,YQZ,,CA,NA,CAD,America/Vancouver,0.45500001311302185
Bella Coola Airport,52.3875007629395,-126.596000671387,QBC,,CA,NA,CAD,America/Vancouver,0.0729999989271164
Kamloops Airport,50.7022018432617,-120.444000244141,YKA,,CA,NA,CAD,America/Vancouver,0.703000009059906
Prince George Airport,53.8894004821777,-122.679000854492,YXS,YXS,CA,NA,CAD,America/Vancouver,0.71299999952316284
Terrace Airport,54.4684982299805,-128.57600402832,YXT,,CA,NA,CAD,America/Vancouver,0.609000027179718
Abbotsford Airport,49.0252990722656,-122.361000061035,YXX,,CA,NA,CAD,America/Vancouver,0.72000002861022949
Victoria International Airport,48.646900177002,-123.426002502441,YYJ,YYJ,CA,NA,CAD,America/Vancouver,0.8529999852180481
Sandspit Airport,53.2542991638,-131.813995361,YZP,,CA,NA,CAD,America/Vancouver,0.41499999165534973
Port Hardy Airport,50.6805992126465,-127.366996765137,YZT,,CA,NA,CAD,America/Vancouver,0.28499999642372131
Trail Airport,49.0555992126,-117.60900116,YZZ,,CA,NA,CAD,America/Vancouver,0.2630000114440918
Prince Rupert Airport,54.2860984802,-130.445007324,YPR,YPR,CA,NA,CAD,America/Vancouver,0.51899999380111694
Powell River Airport,49.8342018127441,-124.5,YPW,,CA,NA,CAD,America/Vancouver,0.30199998617172241
Whitehorse / Erik Nielsen International Airport,60.7095985413,-135.067001343,YXY,,CA,NA,CAD,America/Vancouver,0.67000001668930054
Smithers Airport,54.8246994018555,-127.182998657227,YYD,,CA,NA,CAD,America/Vancouver,0.550000011920929
Fort Nelson Airport,58.8363990783691,-122.59700012207,YYE,,CA,NA,CAD,America/Vancouver,0.40000000596046448
Penticton Airport,49.4631004333496,-119.601997375488,YYF,,CA,NA,CAD,America/Vancouver,0.59600001573562622
Campbell River Airport,49.9508018493652,-125.271003723145,YBL,YBL,CA,NA,CAD,America/Vancouver,0.56699997186660767
Nanaimo Airport,49.0549702249,-123.869862556,YCD,YCD,CA,NA,CAD,America/Vancouver,0.68999999761581421
Castlegar/West Kootenay Regional Airport,49.2963981628,-117.632003784,YCG,,CA,NA,CAD,America/Vancouver,0.574999988079071
Kelowna International Airport,49.9561004639,-119.377998352,YLW,,CA,NA,CAD,America/Vancouver,0.828000009059906
Lourdes de Blanc Sablon Airport,51.4435997009,-57.1852989197,YBX,,CA,NA,CAD,America/Blanc-Sablon,0.15399999916553497
Dawson Creek Airport,55.7422981262207,-120.182998657227,YDQ,,CA,NA,CAD,America/Dawson_Creek,0.34099999070167542
Fort St John Airport,56.2380981445312,-120.73999786377,YXJ,,CA,NA,CAD,America/Dawson_Creek,0.63499999046325684
Coral Harbour Airport,64.1932983398,-83.3593978882,YZS,,CA,NA,CAD,America/Coral_Harbour,0.19799999892711639
Ndjili International Airport,-4.38574981689,15.4446001053,FIH,,CD,AF,CDF,Africa/Kinshasa,0.69800001382827759
Lubumbashi International Airport,-11.5913000107,27.5308990479,FBM,,CD,AF,CDF,Africa/Lubumbashi,0.51399999856948853
Geneva Cointrin International Airport,46.2380981445312,6.10895013809204,GVA,GVA,CH,EU,CHF,Europe/Paris,0.88999998569488525
Bern Belp Airport,46.914100647,7.49714994431,BRN,BRN,CH,EU,CHF,Europe/Zurich,0.035999998450279236
Zürich Airport,47.4646987915039,8.54916954040527,ZRH,ZRH,CH,EU,CHF,Europe/Zurich,0.9179999828338623
Lugano Airport,46.0042991638,8.9105796814,LUG,,CH,EU,CHF,Europe/Zurich,0.58399999141693115
Mataveri Airport,-27.1648006439,-109.42199707,IPC,,CL,OC,CLP,Pacific/Easter,0.62900000810623169
Pdte. carlos Ibañez del Campo Airport,-53.0026016235352,-70.8545989990234,PUQ,,CL,SA,CLP,America/Santiago,0.68300002813339233
Pichoy Airport,-39.6500015259,-73.0860977173,ZAL,,CL,SA,CLP,America/Santiago,0.46799999475479126
Maquehue Airport,-38.7667999267578,-72.6371002197266,ZCO,,CL,SA,CLP,America/Santiago,0.60199999809265137
Chacalluta Airport,-18.3484992980957,-70.3386993408203,ARI,,CL,SA,CLP,America/Santiago,0.58399999141693115
La Florida Airport,-29.9162006378,-71.1995010376,LSC,,CL,SA,CLP,America/Santiago,0.59899997711181641
Cañal Bajo Carlos - Hott Siebert Airport,-40.611198425293,-73.0609970092773,ZOS,,CL,SA,CLP,America/Santiago,0.42599999904632568
El Tepual Airport,-41.4388999938965,-73.0940017700195,PMC,,CL,SA,CLP,America/Santiago,0.63999998569488525
Diego Aracena Airport,-20.5352001190186,-70.1812973022461,IQQ,,CL,SA,CLP,America/Santiago,0.63099998235702515
Carriel Sur Airport,-36.7727012634277,-73.063102722168,CCP,,CL,SA,CLP,America/Santiago,0.6119999885559082
El Loa Airport,-22.4981994628906,-68.9036026000977,CJC,,CL,SA,CLP,America/Santiago,0.58399999141693115
Cerro Moreno Airport,-23.4444999694824,-70.4450988769531,ANF,,CL,SA,CLP,America/Santiago,0.61799997091293335
